ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.6066,0.668,11.2244,-0.4003,3.8229,9.0219,3.6637,-1.3856,-4.3387,1.7468,0.0161,1.0812,0.0,14.82,-36.24,-29.94,212.78,-22.94,2.54,3.1,1002.6,46.799,45.30075,14.280538,185.48,NaN,,5.01,9.677419,197.93,20 / 21,1091541,2021-12-05 19:54:55:368
-3.194,1.9992,11.0328,-1.7277,4.3306,8.6274,-1.4662,-2.3313,2.4054,0.0364,0.5598,0.656,0.0,21.66,-35.22,-26.82,222.42,-26.21,11.32,3.1,1002.59,45.9,45.30075,14.280538,185.48,NaN,,5.01,9.677419,197.93,20 / 21,1092040,2021-12-05 19:54:55:867
0.5315,4.4007,11.5213,-0.1788,3.4541,9.1765,0.7104,0.9465,2.3448,-0.4676,-1.2911,-0.5688,0.0,13.14,-34.44,-30.78,210.77,-20.62,1.12,3.1,1002.58,46.795,45.30074,14.280527,185.5,NaN,,4.9,9.677419,202.29,21 / 22,1092540,2021-12-05 19:54:56:367
1.1852,5.447,13.2763,0.367,3.3833,9.1972,-1.5522,1.9129,0.2793,-0.3411,-0.5019,0.2382,0.0,11.22,-32.64,-31.68,213.0,-18.9,-5.05,3.1,1002.49,46.042,45.30074,14.280527,185.5,NaN,,4.9,9.677419,202.29,21 / 22,1093040,2021-12-05 19:54:56:867
0.4597,4.8676,7.1302,-0.0665,3.6276,9.1108,0.2724,0.4738,-2.7444,-0.3973,-0.2588,0.2583,0.0,8.82,-36.78,-28.08,200.13,-21.71,0.42,3.1,1002.55,49.753,45.300735,14.280521,185.51,NaN,,4.78,9.677419,196.76,21 / 22,1093540,2021-12-05 19:54:57:367
-2.107,3.783,6.273,0.402,3.286,9.231,-1.0173,-0.942,-4.6986,0.0755,-0.1158,-0.851,0.0,11.28,-33.9,-30.48,209.03,-19.58,-2.49,3.1,1002.55,42.708,45.300735,14.280521,185.51,NaN,,4.78,9.677419,196.76,21 / 22,1094040,2021-12-05 19:54:57:867
-0.9098,1.2043,6.2251,-1.0328,4.0346,8.8784,-0.6168,-1.7768,-5.1984,0.3644,0.8341,0.1557,0.0,15.84,-34.74,-25.74,212.14,-24.29,6.64,3.1,1002.57,45.628,45.300724,14.280514,185.53,NaN,,4.69,9.677419,191.72,21 / 22,1094540,2021-12-05 19:54:58:367
2.7414,2.3392,5.8157,0.0222,3.4462,9.1812,2.7193,-1.1069,-3.3655,1.1867,-0.1549,0.1985,0.0,10.2,-34.32,-30.6,205.69,-20.57,-0.14,3.1,1002.59,42.971,45.300724,14.280514,185.53,NaN,,4.69,9.677419,191.72,21 / 22,1095040,2021-12-05 19:54:58:867
-1.1062,1.2594,15.376,-0.3252,3.6033,9.1149,-1.5806,-2.7557,4.0057,-0.1786,0.0271,0.0213,0.0,12.96,-32.76,-31.2,211.84,-21.56,2.04,3.1,1002.6,43.847,45.300716,14.28051,185.55,NaN,,4.59,9.677419,203.31,21 / 22,1095540,2021-12-05 19:54:59:367
1.8747,5.0304,14.3441,-0.2562,3.8333,9.0228,-0.6584,1.9585,2.5272,-1.1401,-0.7652,-0.1937,0.0,10.02,-36.3,-27.54,202.62,-23.01,1.63,3.1,1002.6,40.043,45.300716,14.28051,185.55,NaN,,4.59,9.677419,203.31,21 / 22,1096040,2021-12-05 19:54:59:867
-1.1876,6.0958,9.8716,-0.6053,3.8627,8.9935,-0.5823,2.2332,0.878,-0.2177,-0.5147,-0.0734,0.0,15.6,-33.48,-28.08,216.68,-23.2,3.85,3.1,1002.6,40.559,45.30071,14.280503,185.57,NaN,,4.51,9.677419,207.34,21 / 22,1096540,2021-12-05 19:55:00:367
-0.6488,5.7822,8.0424,-1.2769,4.1654,8.7857,1.3703,0.2065,-2.6923,-0.2312,-0.1006,0.4031,0.0,12.6,-37.92,-25.2,201.86,-25.14,8.27,3.1,1002.61,40.787,45.30071,14.280503,185.57,NaN,,4.51,9.677419,207.34,21 / 22,1097040,2021-12-05 19:55:00:867
-2.2315,3.8572,8.3632,-0.2401,3.4761,9.1668,-1.9914,0.3811,-0.8036,-0.0467,-0.552,-0.6537,0.0,14.04,-34.44,-29.46,210.75,-20.31,2.2,3.1,1002.61,39.635,45.300697,14.280494,185.59,NaN,,4.45,9.677419,202.63,21 / 22,1097540,2021-12-05 19:55:01:367
-1.9394,2.0639,5.1237,-1.2178,3.817,8.9508,-0.2523,-1.1905,-3.6643,0.0975,0.9135,0.1472,0.0,13.74,-36.84,-25.74,203.97,-22.91,7.75,3.1,1002.61,50.901,45.300697,14.280494,185.59,NaN,,4.45,9.677419,202.63,21 / 22,1098040,2021-12-05 19:55:01:867
-0.5722,1.9777,5.8875,-0.5348,2.9947,9.3229,1.9235,-1.2325,-1.927,1.3266,-0.004,0.5265,0.0,12.48,-33.24,-30.9,205.12,-17.78,3.28,3.1,1002.6,48.73,45.30069,14.280482,185.62,NaN,,4.38,9.677419,204.13,20 / 22,1098540,2021-12-05 19:55:02:367
-3.7279,0.5291,11.0783,-1.2358,3.3878,9.1195,-2.4921,-2.8586,1.9588,0.7365,-0.2062,1.091,0.0,16.74,-32.16,-30.42,214.04,-20.21,7.72,3.1,1002.6,40.892,45.30069,14.280482,185.62,NaN,,4.38,9.677419,204.13,20 / 22,1099040,2021-12-05 19:55:02:867
-0.6752,0.0,17.8062,-0.7241,3.2644,9.219,0.6164,2.1994,3.0014,-1.4138,-0.3431,-0.873,0.0,10.5,-36.36,-27.66,199.8,-19.44,4.49,3.1,1002.58,41.993,45.30068,14.280477,185.64,NaN,,4.3,9.677419,204.44,20 / 22,1099541,2021-12-05 19:55:03:368
-1.0343,4.6473,13.5396,-0.5672,3.22,9.2455,-0.946,2.0618,1.3802,-0.4248,-0.1476,0.0488,0.0,14.16,-33.24,-30.48,209.96,-19.17,3.51,3.1,1002.59,46.126,45.30068,14.280477,185.64,NaN,,4.3,9.677419,204.44,20 / 22,1100041,2021-12-05 19:55:03:868
-1.0798,5.289,9.7255,-0.6778,3.7313,9.0437,-0.3589,1.1746,1.7114,0.0468,0.0167,0.0714,0.0,11.94,-35.76,-27.78,203.86,-22.36,4.29,3.1,1002.59,41.227,45.300667,14.280466,185.67,NaN,,4.26,9.677419,205.29,20 / 22,1100540,2021-12-05 19:55:04:367
-1.8244,3.577,6.3376,-0.4975,3.3722,9.1952,-1.7101,0.5352,-0.5854,0.0932,-0.2246,-0.5908,0.0,14.82,-33.72,-30.06,212.27,-18.66,1.51,3.1,1002.6,42.297,45.300667,14.280466,185.67,NaN,,4.26,9.677419,205.29,20 / 22,1101040,2021-12-05 19:55:04:867
-0.747,3.7806,6.6321,-0.8273,3.5017,9.1227,0.4633,-0.3197,-2.7133,0.1225,0.2794,0.4813,0.0,13.62,-36.0,-28.2,206.18,-20.92,5.18,3.1,1002.62,51.465,45.30066,14.28046,185.69,NaN,,4.26,9.677419,203.08,20 / 22,1101540,2021-12-05 19:55:05:367
-1.1397,1.7382,6.2778,-0.367,2.8823,9.3663,-0.7727,-1.1441,-3.0885,0.3699,-0.1164,-0.4796,0.0,12.3,-33.9,-29.94,204.67,-17.09,2.24,3.1,1002.59,46.31,45.30066,14.28046,185.69,NaN,,4.26,9.677419,203.08,20 / 22,1102040,2021-12-05 19:55:05:867
-1.1253,1.3815,6.2754,-0.9401,3.5009,9.1121,-0.2402,-1.1809,-1.1607,0.2588,0.3936,0.3274,0.0,15.66,-33.6,-30.12,212.03,-20.92,5.89,3.1,1002.6,40.837,45.300648,14.280453,185.72,NaN,,4.29,9.677419,204.77,20 / 22,1102541,2021-12-05 19:55:06:368
-0.1652,0.8332,13.7575,-0.6182,2.8531,9.3621,0.9606,-1.6368,7.0938,0.701,-0.1922,0.5216,0.0,10.08,-34.8,-30.42,198.03,-16.91,3.78,3.1,1002.59,40.624,45.300648,14.280453,185.72,NaN,,4.29,9.677419,204.77,20 / 22,1103040,2021-12-05 19:55:06:867
-1.0487,0.3376,17.4495,-0.5534,2.9545,9.3346,-0.7203,-3.2227,5.2274,-0.6245,-0.318,-0.0068,0.0,12.72,-31.98,-32.94,208.44,-17.53,3.39,3.1,1002.58,46.135,45.300636,14.280444,185.74,NaN,,4.34,9.677419,198.04,20 / 21,1103540,2021-12-05 19:55:07:367
-0.0527,4.949,10.8485,-0.2118,3.35,9.2143,0.5805,1.3165,3.358,-0.3069,-0.0474,-0.1644,0.0,9.0,-35.52,-30.12,199.46,-19.97,1.32,3.1,1002.58,41.259,45.300636,14.280444,185.74,NaN,,4.34,9.677419,198.04,20 / 21,1104040,2021-12-05 19:55:07:867
0.5579,5.9474,14.0807,-0.5887,3.3921,9.1825,-0.4193,2.2225,1.8456,-0.2855,-0.2441,-0.4643,0.0,14.7,-32.94,-31.86,213.42,-20.24,3.67,3.1,1002.59,53.814,45.300625,14.280436,185.77,NaN,,4.37,9.677419,203.95,21 / 22,1104540,2021-12-05 19:55:08:367
0.431,5.186,6.0982,-0.9781,3.7521,9.0075,1.4091,1.4339,-2.9093,-0.6245,-0.0993,0.0024,0.0,9.12,-38.7,-26.16,193.4,-22.5,6.2,3.1,1002.58,51.845,45.300625,14.280436,185.77,NaN,,4.37,9.677419,203.95,21 / 22,1105040,2021-12-05 19:55:08:867
-1.4557,2.7869,4.348,0.4155,3.4373,9.1751,-1.8713,-0.6503,-4.8271,-0.6997,-0.3767,-0.7728,0.0,9.18,-36.24,-28.02,203.09,-20.52,-2.59,3.1,1002.58,43.009,45.300613,14.280424,185.79,NaN,,4.4,9.677419,204.08,20 / 22,1105541,2021-12-05 19:55:09:368
1.1828,3.0575,5.8013,-0.5518,3.9505,8.9587,-0.5879,-3.0216,-2.1279,0.2655,0.2605,0.8301,2.0,10.26,-37.8,-27.18,199.36,-23.76,3.52,3.1,1002.59,52.506,45.300613,14.280424,185.79,NaN,,4.4,9.677419,204.08,20 / 22,1106040,2021-12-05 19:55:09:867
2.684,2.2817,5.3129,0.6661,3.5155,9.1306,-1.4347,-1.2984,-5.7714,0.7994,0.7296,-0.7245,3.0,7.62,-35.34,-29.04,202.95,-15.95,-6.0,3.1,1002.57,41.785,45.3006,14.280415,185.82,NaN,,4.42,9.677419,202.92,20 / 22,1106540,2021-12-05 19:55:10:367
-0.3304,1.2881,9.2371,-0.0457,3.2002,9.2697,-0.2847,-1.9121,-0.0326,0.6589,0.5335,0.5332,18.0,11.16,-32.16,-32.4,208.01,-16.97,-0.59,3.1,1002.58,44.395,45.3006,14.280415,185.82,NaN,,4.42,9.677419,202.92,20 / 22,1107041,2021-12-05 19:55:10:868
3.0814,1.1732,16.3529,0.0953,2.3513,9.5201,1.6477,-2.6721,5.4728,-0.7009,-0.2875,0.6664,26.0,3.42,-33.42,-32.4,187.19,-18.49,0.6,3.1,1002.56,37.241,45.300583,14.280407,185.85,NaN,,4.39,9.677419,202.5,20 / 22,1107540,2021-12-05 19:55:11:367
0.5746,5.9809,13.724,0.0628,2.844,9.385,-0.3429,1.4034,5.0525,-0.6362,-0.4652,0.0855,36.0,7.92,-33.12,-31.62,201.2,-18.11,-0.57,3.1,1002.58,40.484,45.300583,14.280407,185.85,NaN,,4.39,9.677419,202.5,20 / 22,1108040,2021-12-05 19:55:11:867
-0.2275,4.3887,10.5396,-0.4615,3.1925,9.2609,-0.0915,1.2608,-0.6775,-0.448,-0.2295,-0.2701,38.0,7.86,-36.42,-29.52,193.69,-17.69,3.6,3.1,1002.58,46.33,45.300575,14.2804,185.87,NaN,,4.38,9.677419,210.53,20 / 22,1108541,2021-12-05 19:55:12:368
-1.3911,4.7239,9.2658,-0.0349,3.3078,9.2319,-2.0289,0.0945,-4.7426,-0.3393,-0.3235,-0.3867,46.0,12.3,-35.22,-29.82,207.52,-19.71,0.22,3.1,1002.57,43.118,45.300575,14.2804,185.87,NaN,,4.38,9.677419,210.53,20 / 22,1109041,2021-12-05 19:55:12:868
-0.249,3.2778,6.0024,-0.9849,3.5874,9.0736,1.1572,0.2649,-2.6019,-0.0552,0.1639,0.7324,46.0,10.2,-37.92,-27.0,196.75,-21.97,5.28,3.1,1002.59,44.407,45.300564,14.280388,185.9,NaN,,4.37,9.677419,209.86,20 / 21,1109540,2021-12-05 19:55:13:367
1.7502,0.6967,6.6202,-0.4748,2.171,9.5515,-0.0806,-0.8303,-4.5858,0.004,0.2507,-1.4087,47.0,12.96,-32.1,-32.58,204.64,-13.44,4.0,3.1,1002.57,41.583,45.300564,14.280388,185.9,NaN,,4.37,9.677419,209.86,20 / 21,1110040,2021-12-05 19:55:13:867
-4.7095,1.0678,6.9578,-4.9381,2.3359,8.1443,0.2286,-1.268,-1.1865,0.5831,1.2122,0.5296,7.0,32.4,-25.68,-22.74,223.22,-8.92,22.46,3.1,1002.59,42.169,45.300552,14.280377,185.93,NaN,,4.38,9.677419,212.83,19 / 22,1110541,2021-12-05 19:55:14:368
-7.6234,-0.8835,12.1916,-6.1812,1.6625,7.4296,-4.5954,-0.7168,6.6296,0.2905,-0.541,0.6896,0.0,32.46,-27.72,-19.74,208.76,-9.76,39.76,3.1,1002.55,44.722,45.300552,14.280377,185.93,NaN,,4.38,9.677419,212.83,19 / 22,1111040,2021-12-05 19:55:14:867
-10.9299,4.2498,14.5955,-5.9622,2.5563,7.3544,-1.9963,2.3519,3.5539,-0.3991,-0.263,-0.0269,0.0,33.78,-27.72,-18.06,220.25,-15.11,39.03,3.1,1002.57,42.737,45.300545,14.280365,185.96,NaN,,4.35,9.677419,214.3,20 / 21,1111540,2021-12-05 19:55:15:367
-9.036,2.8492,10.4558,-6.057,2.384,7.3349,0.44,2.1101,-1.6341,-0.5329,0.1316,-0.5339,0.0,30.42,-31.92,-17.82,206.88,-14.07,39.55,3.1,1002.56,46.811,45.300545,14.280365,185.96,NaN,,4.35,9.677419,214.3,20 / 21,1112040,2021-12-05 19:55:15:867
-6.3831,3.4118,5.4302,-5.6902,2.2785,7.6551,-1.6268,1.3129,-1.4587,0.1164,-0.4152,-0.5944,0.0,32.64,-30.24,-15.96,218.1,-12.79,35.94,3.1,1002.57,43.357,45.300537,14.280355,185.98,NaN,,4.32,9.677419,212.99,20 / 21,1112540,2021-12-05 19:55:16:367
-3.601,1.5659,3.0958,-5.9216,2.3751,7.4474,2.6343,-0.146,-1.682,-0.1377,0.1792,0.6053,0.0,32.94,-30.3,-14.82,218.34,-13.89,37.69,3.1,1002.57,44.982,45.300537,14.280355,185.98,NaN,,4.32,9.677419,212.99,20 / 21,1113040,2021-12-05 19:55:16:867
-3.2083,1.7358,3.8308,-5.0142,1.969,8.1946,2.0046,-0.8508,-3.4874,0.8299,-0.1109,-0.1137,0.0,30.6,-27.78,-20.82,210.58,-8.81,35.28,3.1,1002.56,43.821,45.300526,14.280343,186.01,NaN,,4.34,9.677419,204.14,19 / 20,1113540,2021-12-05 19:55:17:367
-5.6002,1.2259,7.111,-5.2998,2.4399,7.8822,-0.3004,-1.214,-0.7712,0.2209,0.3741,0.6285,0.0,31.56,-29.16,-19.62,218.27,-14.41,33.92,3.1,1002.56,44.302,45.300526,14.280343,186.01,NaN,,4.34,9.677419,204.14,19 / 20,1114040,2021-12-05 19:55:17:867
-6.953,0.2729,15.2659,-4.85,1.9223,8.3038,-2.103,-1.6494,6.9621,0.5239,-0.5337,0.171,0.0,29.58,-26.94,-23.52,215.36,-11.3,30.29,3.1,1002.55,42.891,45.30051,14.280329,186.04,NaN,,4.34,9.677419,213.93,19 / 21,1114541,2021-12-05 19:55:18:368
-4.8723,5.7319,13.6785,-3.9694,2.6074,8.58,-2.9884,1.5395,4.5502,-0.247,-0.4622,0.5839,0.0,29.7,-25.26,-25.68,228.41,-15.42,24.83,3.1,1002.56,44.405,45.30051,14.280329,186.04,NaN,,4.34,9.677419,213.93,19 / 21,1115040,2021-12-05 19:55:18:867
-2.2841,3.6225,9.3856,-2.8105,2.4484,9.0707,-1.2861,0.4176,3.6046,-0.5018,-0.2142,-0.0807,0.0,18.12,-33.96,-27.06,199.26,-17.5,19.37,3.1,1002.55,45.466,45.300503,14.28032,186.07,NaN,,4.39,9.677419,210.33,17 / 19,1115540,2021-12-05 19:55:19:367
-4.4725,4.099,9.0168,-2.5083,1.6755,9.3312,-1.9642,2.4235,-0.3144,-0.2641,-0.3333,-1.0104,0.0,23.1,-27.54,-29.28,216.14,-10.59,13.5,3.1,1002.57,50.281,45.300503,14.28032,186.07,NaN,,4.39,9.677419,210.33,17 / 19,1116040,2021-12-05 19:55:19:867
-1.755,2.1884,5.0998,-3.7707,2.4396,8.7178,2.4012,-0.019,-2.871,0.0071,0.3032,1.0054,0.0,24.72,-30.72,-25.8,211.25,-13.1,21.49,3.1,1002.57,49.248,45.30049,14.280311,186.1,NaN,,4.44,9.677419,199.61,20 / 22,1116540,2021-12-05 19:55:20:367
-2.3631,1.9944,3.8883,-2.8223,2.1003,9.1539,0.9955,-0.793,-5.6271,0.5526,-0.5251,-1.022,0.0,25.86,-30.54,-25.14,216.62,-12.37,17.14,3.1,1002.57,45.184,45.30049,14.280311,186.1,NaN,,4.44,9.677419,199.61,20 / 22,1117041,2021-12-05 19:55:20:868
-1.925,0.3759,7.427,-2.9922,2.6336,8.96,1.2755,-2.0518,-0.8601,0.0834,0.8927,0.6621,0.0,24.36,-29.52,-26.04,215.68,-15.58,18.47,3.1,1002.56,42.793,45.30048,14.280302,186.13,NaN,,4.43,9.677419,207.35,19 / 21,1117540,2021-12-05 19:55:21:367
1.9106,0.6321,7.5803,-2.8321,1.2811,9.301,-0.3044,-2.088,6.1708,1.0572,-0.6516,0.0171,0.0,20.34,-28.56,-30.48,203.21,-7.51,16.94,3.1,1002.54,42.306,45.30048,14.280302,186.13,NaN,,4.43,9.677419,207.35,19 / 21,1118040,2021-12-05 19:55:21:867
-5.2626,-0.6512,12.7759,-2.5526,2.3555,9.171,-0.445,-2.1735,0.8275,-0.2531,-0.0083,-0.066,0.0,24.72,-24.06,-30.96,225.57,-13.02,16.12,3.1,1002.54,40.915,45.300472,14.280292,186.16,NaN,,4.36,9.677419,221.79,18 / 19,1118541,2021-12-05 19:55:22:368
-2.5738,2.9761,12.3688,-2.2027,2.0471,9.3342,0.9648,0.5698,4.8183,-0.9025,0.3008,-0.2022,0.0,17.94,-32.16,-29.34,208.01,-16.93,12.5,3.1,1002.54,41.849,45.300472,14.280292,186.16,NaN,,4.36,9.677419,221.79,18 / 19,1119040,2021-12-05 19:55:22:867
-3.577,4.5348,15.6442,-2.3949,2.1979,9.2522,-1.1127,2.0615,4.3137,-0.2067,-0.0725,-0.6207,0.0,24.6,-25.44,-29.76,228.56,-13.53,11.68,3.1,1002.53,45.187,45.300465,14.280283,186.19,NaN,,4.31,9.677419,230.66,19 / 20,1119540,2021-12-05 19:55:23:367
-2.1118,3.7518,8.0424,-2.1271,2.9751,9.0992,0.0153,0.7768,-1.0568,-0.4022,-0.1482,-0.1528,0.0,19.02,-31.62,-28.62,210.0,-17.66,13.16,3.1,1002.53,48.325,45.300465,14.280283,186.19,NaN,,4.31,9.677419,230.66,19 / 20,1120040,2021-12-05 19:55:23:867
-3.4525,2.9114,6.2826,-1.3824,1.9896,9.5027,-0.3128,0.5148,-5.6024,-0.1371,-0.4439,-1.0068,0.0,21.78,-27.6,-30.78,220.1,-11.71,8.28,3.1,1002.53,42.923,45.30046,14.280269,186.22,NaN,,4.3,9.677419,223.76,18 / 20,1120540,2021-12-05 19:55:24:367
-1.6904,1.9154,4.1948,-1.9661,2.6817,9.2257,0.2518,-1.4535,-4.3653,0.0944,0.2672,0.8827,0.0,20.28,-30.42,-28.62,214.1,-15.87,12.03,3.1,1002.54,46.631,45.30046,14.280269,186.22,NaN,,4.3,9.677419,223.76,18 / 20,1121040,2021-12-05 19:55:24:867
-0.522,0.9242,4.2283,-1.2379,2.0611,9.5074,0.0504,-0.8616,-5.4108,0.7206,0.693,-0.9915,0.0,16.2,-29.1,-33.0,204.89,-9.64,9.17,3.1,1002.53,44.789,45.30045,14.280249,186.25,NaN,,4.29,9.677419,223.82,19 / 21,1121540,2021-12-05 19:55:25:367
-3.9051,-0.2179,10.6833,-1.7711,2.3537,9.3538,0.9283,-2.5165,-0.1694,0.8959,0.5909,1.2986,0.0,21.3,-24.18,-33.3,222.19,-10.39,9.08,3.1,1002.53,44.44,45.30045,14.280249,186.25,NaN,,4.29,9.677419,223.82,19 / 21,1122040,2021-12-05 19:55:25:867
3.3304,-0.0766,12.0791,-1.4019,0.764,9.6758,0.1688,-1.3745,5.5685,-1.558,-0.6632,-0.5694,0.0,17.64,-28.86,-32.28,210.12,-12.48,10.15,3.1,1002.52,44.412,45.30044,14.280231,186.29,NaN,,4.33,9.677419,234.9,19 / 21,1122540,2021-12-05 19:55:26:367
-1.0583,4.2211,15.048,-1.5644,1.3042,9.5928,0.5062,2.9169,5.4552,-0.5494,0.0234,-0.3043,0.0,20.88,-21.18,-35.88,223.68,-7.64,9.26,3.1,1002.53,42.544,45.30044,14.280231,186.29,NaN,,4.33,9.677419,234.9,19 / 21,1123040,2021-12-05 19:55:26:867
-1.2905,2.5595,10.8125,-1.1878,2.5045,9.4068,-0.1027,0.055,1.4058,-0.6948,0.1829,-0.3721,0.0,16.08,-30.12,-31.26,210.16,-14.8,7.2,3.1,1002.53,41.773,45.30043,14.280207,186.32,NaN,,4.45,9.677419,221.08,20 / 22,1123540,2021-12-05 19:55:27:367
-4.5946,3.1892,9.7327,-1.3635,1.971,9.5093,-2.374,0.507,-2.5132,-0.4272,0.0613,-0.3763,0.0,24.84,-23.52,-31.26,230.74,-11.59,8.16,3.1,1002.52,40.51,45.30043,14.280207,186.32,NaN,,4.45,9.677419,221.08,20 / 22,1124041,2021-12-05 19:55:27:868
-1.8795,2.9785,8.3393,-2.0561,2.4005,9.2833,0.1766,0.578,-0.9441,-0.0369,-0.1189,0.408,0.0,24.0,-28.2,-29.7,220.33,-13.45,13.65,3.1,1002.54,46.36,45.30042,14.280188,186.36,NaN,,4.58,9.677419,206.47,19 / 22,1124541,2021-12-05 19:55:28:368
-1.6904,1.9729,4.4198,-1.2657,1.9754,9.5219,-0.8126,0.5626,-5.2074,0.5715,-0.0609,-1.0892,2.0,23.58,-25.08,-30.72,225.1,-9.24,8.33,3.1,1002.53,41.958,45.30042,14.280188,186.36,NaN,,4.58,9.677419,206.47,19 / 22,1125040,2021-12-05 19:55:28:867
-1.3671,1.6999,4.8005,-2.2797,2.4851,9.2086,0.448,-1.6279,-3.7784,0.5257,-0.0957,1.1814,3.0,24.48,-25.86,-29.4,224.6,-14.68,13.9,3.1,1002.52,46.297,45.300407,14.280179,186.4,NaN,,4.61,9.677419,208.71,20 / 21,1125540,2021-12-05 19:55:29:367
3.5579,1.4988,9.3688,-1.2354,1.6535,9.587,4.7933,-0.1547,-0.2182,0.7499,0.6032,-0.9218,14.0,20.22,-24.18,-33.6,221.45,-9.71,7.34,3.1,1002.52,42.734,45.300407,14.280179,186.4,NaN,,4.61,9.677419,208.71,20 / 21,1126040,2021-12-05 19:55:29:867
-0.4022,0.6034,9.3425,-2.1198,1.1111,9.5101,-4.8811,-3.9938,9.0144,1.095,-0.3889,1.6401,17.0,24.84,-16.44,-33.96,235.88,-6.51,12.57,3.1,1002.52,42.261,45.3004,14.280171,186.44,NaN,,4.59,9.677419,206.64,19 / 21,1126540,2021-12-05 19:55:30:367
-1.0487,2.1453,15.0648,-1.6437,2.1159,9.4335,0.2551,0.659,3.6584,-1.7461,-0.1836,-0.7765,28.0,20.16,-27.66,-30.96,215.71,-12.46,9.88,3.1,1002.52,37.296,45.3004,14.280171,186.44,NaN,,4.59,9.677419,206.64,19 / 21,1127040,2021-12-05 19:55:30:867
-2.66,5.0447,14.9307,-1.8396,1.8351,9.4562,-0.1405,2.9774,6.1737,-0.5757,-0.205,0.0311,42.0,23.64,-21.12,-33.12,231.53,-10.79,11.01,3.1,1002.53,44.415,45.300392,14.280164,186.48,NaN,,4.59,9.677419,212.86,19 / 20,1127540,2021-12-05 19:55:31:367
-2.0184,2.8612,9.2323,-1.5859,2.4991,9.3493,-0.6958,0.6039,1.5039,-0.2098,-0.0963,-0.0978,47.0,19.98,-27.66,-31.14,218.25,-14.76,9.63,3.1,1002.52,42.953,45.300392,14.280164,186.48,NaN,,4.59,9.677419,212.86,19 / 20,1128040,2021-12-05 19:55:31:867
-4.9035,2.5427,10.372,-0.8519,2.3643,9.4792,-3.4147,0.0539,-0.7305,-0.09,-0.5416,-1.0794,40.0,23.22,-24.78,-32.1,231.26,-13.95,5.14,3.1,1002.53,44.241,45.300385,14.28015,186.53,NaN,,4.5,9.677419,230.49,19 / 21,1128540,2021-12-05 19:55:32:367
-0.0623,1.5563,5.6313,-2.046,2.8035,9.172,1.9837,-1.2472,-3.5406,0.4158,0.4474,0.6768,0.0,23.34,-27.42,-28.62,223.59,-13.52,9.74,3.1,1002.52,50.763,45.300385,14.28015,186.53,NaN,,4.5,9.677419,230.49,19 / 21,1129040,2021-12-05 19:55:32:867
1.4581,0.8859,5.3416,-1.4393,2.1403,9.4614,2.8974,-1.2544,-4.1198,0.4988,-0.0535,-1.019,0.0,20.76,-27.24,-30.42,220.26,-12.61,8.65,3.1,1002.51,45.565,45.30038,14.280142,186.57,NaN,,4.39,9.677419,228.7,19 / 20,1129540,2021-12-05 19:55:33:367
-0.7949,0.9194,5.1477,-1.9308,2.6069,9.2545,0.2548,-2.1424,-1.4324,0.5422,0.1847,0.7189,0.0,26.1,-22.14,-29.46,237.9,-15.42,11.78,3.1,1002.51,42.236,45.30038,14.280142,186.57,NaN,,4.39,9.677419,228.7,19 / 20,1130040,2021-12-05 19:55:33:867
4.2211,1.5371,8.6194,-1.3152,2.1966,9.4665,5.5363,-0.6595,-0.8472,0.6809,-0.296,1.1417,0.0,19.5,-27.66,-31.38,218.14,-12.94,7.91,3.1,1002.5,42.375,45.300377,14.280131,186.61,NaN,,4.37,9.677419,224.48,19 / 21,1130540,2021-12-05 19:55:34:367
-2.2889,1.7766,16.1422,-1.8104,2.1056,9.4053,-3.0499,-2.8837,7.9412,0.1348,-0.1739,0.6151,0.0,22.86,-23.88,-31.62,226.38,-12.4,10.9,3.1,1002.51,43.149,45.300377,14.280131,186.61,NaN,,4.37,9.677419,224.48,19 / 21,1131040,2021-12-05 19:55:34:867
-1.3121,4.4007,11.0903,-2.0563,2.5762,9.2361,-0.9725,0.601,2.5533,-0.4321,-0.1885,-0.3855,0.0,25.26,-29.1,-31.68,223.56,-15.23,12.55,3.1,1002.5,45.267,45.300365,14.280114,186.65,NaN,,4.36,9.677419,228.9,18 / 21,1131540,2021-12-05 19:55:35:367
